Barry_White	2347504.mp3	a_dynamic_female_vocal
Aimee_Mann	3022209.mp3	a_dynamic_female_vocal
Aimee_Mann	3022220.mp3	a_dynamic_female_vocal
Aimee_Mann	3022228.mp3	a_dynamic_female_vocal
Joan_Osborne	505836.mp3	a_dynamic_female_vocal
Jewel	4075301.mp3	a_dynamic_female_vocal
Jewel	61288.mp3	a_dynamic_female_vocal
Sheryl_Crow	144558.mp3	a_dynamic_female_vocal
Sheryl_Crow	1940780.mp3	a_dynamic_female_vocal
Mary_Wells	7685310.mp3	a_dynamic_female_vocal
De-Phazz	104553.mp3	a_dynamic_female_vocal
Alanis_Morissette	144227.mp3	a_dynamic_female_vocal
Ian_Van_Dahl	199107.mp3	a_dynamic_female_vocal
KMC_Feat_Dhany	2322293.mp3	a_dynamic_female_vocal
Jennifer_Lopez	3167968.mp3	a_dynamic_female_vocal
Groove_Coverage	3308173.mp3	a_dynamic_female_vocal
Jessica_Simpson	3727797.mp3	a_dynamic_female_vocal
Sophie_Ellis-Bextor	4311343.mp3	a_dynamic_female_vocal
Jennifer_Knapp	5557144.mp3	a_dynamic_female_vocal
Lady_Saw	5819887.mp3	a_dynamic_female_vocal
De-Phazz	104553.mp3	a_slow_moving_bass_line
KMC_Feat_Dhany	2322293.mp3	a_slow_moving_bass_line
Spank_Rock	3964524.mp3	a_slow_moving_bass_line
The_Cool_Kids	3113305.mp3	a_slow_moving_bass_line
The_Cool_Kids	3113316.mp3	a_slow_moving_bass_line
DJ_Shadow	1101.mp3	a_slow_moving_bass_line
De-Phazz	104553.mp3	a_tight_kick_sound
Ian_Van_Dahl	199107.mp3	a_tight_kick_sound
KMC_Feat_Dhany	2322293.mp3	a_tight_kick_sound
Groove_Coverage	3308173.mp3	a_tight_kick_sound
Sophie_Ellis-Bextor	4311343.mp3	a_tight_kick_sound
Spank_Rock	3964514.mp3	a_tight_kick_sound
DJ_Shadow	1101.mp3	a_tight_kick_sound
Chromeo	2163958.mp3	a_tight_kick_sound
Chromeo	2199726.mp3	a_tight_kick_sound
Telepopmusik	1651526.mp3	a_tight_kick_sound
Newcleus	6382858.mp3	a_tight_kick_sound
Aimee_Mann	3022209.mp3	alternative
Aimee_Mann	3022220.mp3	alternative
Aimee_Mann	3022228.mp3	alternative
Aimee_Mann	574967.mp3	alternative
Joan_Osborne	505836.mp3	alternative
Joan_Osborne	505846.mp3	alternative
Jewel	4075301.mp3	alternative
Sheryl_Crow	144558.mp3	alternative
Sheryl_Crow	1940780.mp3	alternative
De-Phazz	104553.mp3	alternative
Sophie_Ellis-Bextor	4311343.mp3	alternative
Jennifer_Knapp	5557144.mp3	alternative
Spank_Rock	3964514.mp3	alternative
The_Cool_Kids	3113305.mp3	alternative
DJ_Shadow	1101.mp3	alternative
Chromeo	2163958.mp3	alternative
Chromeo	2199726.mp3	alternative
Telepopmusik	1651526.mp3	alternative
John_Fahey	5867192.mp3	alternative
Metallica	3520842.mp3	alternative
Metallica	3884692.mp3	alternative
Metallica	417163.mp3	alternative
Metallica	417172.mp3	alternative
The_Police	164167.mp3	alternative
The_Police	169647.mp3	alternative
The_Police	3727152.mp3	alternative
The_Police	3727169.mp3	alternative
The_Police	3727172.mp3	alternative
The_Gap_Band	5906445.mp3	alternative
Filter	4558870.mp3	alternative
Filter	4558884.mp3	alternative
Filter	4558892.mp3	alternative
Stone_Temple_Pilots	3547833.mp3	alternative
Stone_Temple_Pilots	3547838.mp3	alternative
Stone_Temple_Pilots	3547840.mp3	alternative
Stone_Temple_Pilots	3547846.mp3	alternative
Fleet_Foxes	2854220.mp3	alternative
Fleet_Foxes	2854231.mp3	alternative
Fleet_Foxes	6927445.mp3	alternative
Pearl_Jam	3189202.mp3	alternative
Pearl_Jam	3273876.mp3	alternative
Pearl_Jam	4765786.mp3	alternative
John_Mayer	3275393.mp3	alternative
John_Mayer	3532541.mp3	alternative
John_Mayer	4929780.mp3	alternative
Port_OBrien	2726159.mp3	alternative
Port_OBrien	6549072.mp3	alternative
Pillar	5800146.mp3	alternative
Pillar	6366233.mp3	alternative
