Sarah_McLachlan	3359711.mp3	a_dynamic_female_vocal
Sarah_McLachlan	3537716.mp3	a_dynamic_female_vocal
Avril_Lavigne	3537989.mp3	a_dynamic_female_vocal
Norah_Jones	295470.mp3	a_dynamic_female_vocal
Brandi_Carlile	3456340.mp3	a_dynamic_female_vocal
Gwen_Stefani	18008.mp3	a_dynamic_female_vocal
Gwen_Stefani	4130540.mp3	a_dynamic_female_vocal
Madonna	125207.mp3	a_dynamic_female_vocal
Madonna	89514.mp3	a_dynamic_female_vocal
Selena	8379569.mp3	a_dynamic_female_vocal
Hole	164837.mp3	a_dynamic_female_vocal
Amber	168866.mp3	a_dynamic_female_vocal
Annie_LennoxSteven_Lipson	3106415.mp3	a_dynamic_female_vocal
Britney_Spears	3112843.mp3	a_dynamic_female_vocal
Martina_McBride	3351669.mp3	a_dynamic_female_vocal
Venus_Hum	3382686.mp3	a_dynamic_female_vocal
En_Vogue	494922.mp3	a_dynamic_female_vocal
DJ_Encore__Engelina	509321.mp3	a_dynamic_female_vocal
Beth_Orton	585955.mp3	a_dynamic_female_vocal
L7	6766627.mp3	a_dynamic_female_vocal
Public_Enemy	1760647.mp3	a_slow_moving_bass_line
KNaan	1138012.mp3	a_slow_moving_bass_line
Goldfrapp	195620.mp3	a_slow_moving_bass_line
Fluke	317221.mp3	a_slow_moving_bass_line
Hot_Chip	365437.mp3	a_slow_moving_bass_line
LCD_Soundsystem	85113.mp3	a_slow_moving_bass_line
Amber	168866.mp3	a_tight_kick_sound
Venus_Hum	3382686.mp3	a_tight_kick_sound
DJ_Encore__Engelina	509321.mp3	a_tight_kick_sound
LCD_Soundsystem	85113.mp3	a_tight_kick_sound
Cut_Copy	108959.mp3	a_tight_kick_sound
Cut_Copy	108960.mp3	a_tight_kick_sound
Simian_Mobile_Disco	5259702.mp3	a_tight_kick_sound
MSTRKRFT	605156.mp3	a_tight_kick_sound
The_Crystal_Method	6836862.mp3	a_tight_kick_sound
Salt-N-Pepa	713062.mp3	a_tight_kick_sound
Klute	8217095.mp3	a_tight_kick_sound
Sarah_McLachlan	3353371.mp3	alternative
Sarah_McLachlan	3358057.mp3	alternative
Sarah_McLachlan	3359711.mp3	alternative
Sarah_McLachlan	3471641.mp3	alternative
Sarah_McLachlan	3537716.mp3	alternative
Avril_Lavigne	3133668.mp3	alternative
Avril_Lavigne	3537989.mp3	alternative
Avril_Lavigne	5475011.mp3	alternative
Norah_Jones	295467.mp3	alternative
Norah_Jones	5283.mp3	alternative
Brandi_Carlile	3456340.mp3	alternative
Gwen_Stefani	18008.mp3	alternative
Gwen_Stefani	4130540.mp3	alternative
Hole	164837.mp3	alternative
Annie_LennoxSteven_Lipson	3106415.mp3	alternative
Britney_Spears	3112843.mp3	alternative
Venus_Hum	3382686.mp3	alternative
Beth_Orton	585955.mp3	alternative
L7	6766627.mp3	alternative
Public_Enemy	1760647.mp3	alternative
Public_Enemy	3545297.mp3	alternative
Public_Enemy	505951.mp3	alternative
KNaan	1138012.mp3	alternative
Goldfrapp	195620.mp3	alternative
Hot_Chip	365437.mp3	alternative
LCD_Soundsystem	85113.mp3	alternative
Cut_Copy	108959.mp3	alternative
Cut_Copy	108960.mp3	alternative
Cut_Copy	108962.mp3	alternative
Simian_Mobile_Disco	5259702.mp3	alternative
Matt_Costa	2044978.mp3	alternative
Matt_Costa	2060024.mp3	alternative
Matt_Costa	2060034.mp3	alternative
Matt_Costa	332271.mp3	alternative
Matt_Costa	332273.mp3	alternative
Matt_Costa	332278.mp3	alternative
Matt_Costa	4166411.mp3	alternative
Broken_Social_Scene	2241687.mp3	alternative
Broken_Social_Scene	2241689.mp3	alternative
Broken_Social_Scene	2670526.mp3	alternative
Broken_Social_Scene	5130250.mp3	alternative
Broken_Social_Scene	5130281.mp3	alternative
Broken_Social_Scene	7700076.mp3	alternative
Bon_Jovi	3251652.mp3	alternative
Bon_Jovi	3906561.mp3	alternative
Bon_Jovi	3906563.mp3	alternative
Bon_Jovi	5546215.mp3	alternative
Bon_Jovi	9004011.mp3	alternative
Adele	2027043.mp3	alternative
Adele	3059678.mp3	alternative
Adele	3831641.mp3	alternative
Adele	3831649.mp3	alternative
Guns_N_Roses	164677.mp3	alternative
Guns_N_Roses	202770.mp3	alternative
Guns_N_Roses	2234320.mp3	alternative
Guns_N_Roses	4773703.mp3	alternative
Primus	163744.mp3	alternative
Primus	163750.mp3	alternative
Primus	509838.mp3	alternative
Aerosmith	148325.mp3	alternative
Aerosmith	3526511.mp3	alternative
Brett_Dennen	2457099.mp3	alternative
Brett_Dennen	2457102.mp3	alternative
Brett_Dennen	2457121.mp3	alternative
Flyleaf	2084848.mp3	alternative
Flyleaf	2084860.mp3	alternative
Flyleaf	2256203.mp3	alternative
Yeasayer	2322796.mp3	alternative
Yeasayer	2322801.mp3	alternative
Yeasayer	2322803.mp3	alternative
Boston	3189500.mp3	alternative
Keith_Urban	513644.mp3	alternative
Newton_Faulkner	3125992.mp3	alternative
Newton_Faulkner	3126667.mp3	alternative
Rival_Schools	530501.mp3	alternative
Rival_Schools	5761255.mp3	alternative
Rob_Zombie	168999.mp3	alternative
Rob_Zombie	1961024.mp3	alternative
Sia	2202962.mp3	alternative
Sia	3510031.mp3	alternative
Bryan_Adams	161601.mp3	alternative
Natalie_Imbruglia	3416284.mp3	alternative
Frightened_Rabbit	3671499.mp3	alternative
DAVE_MATTHEWS_BAND	4506162.mp3	alternative
DAVE_MATTHEWS_BAND	5417282.mp3	alternative
Pixies	2073197.mp3	alternative
Pixies	5860516.mp3	alternative
Puddle_Of_Mudd	497771.mp3	alternative
Puddle_Of_Mudd	509983.mp3	alternative
Anna_Ternheim	3812446.mp3	alternative
Battles	5883740.mp3	alternative
Battles	5883755.mp3	alternative
The_Cribs	2203440.mp3	alternative
The_Cribs	5126312.mp3	alternative
Joy_Division	2350087.mp3	alternative
Joy_Division	3845211.mp3	alternative
the_bird_and_the_bee	2630550.mp3	alternative
Blues_Traveler	166279.mp3	alternative
Blues_Traveler	2830733.mp3	alternative
Jonas_Brothers	4202708.mp3	alternative
New_Order	1152627.mp3	alternative
Justice	1156930.mp3	alternative
Erykah_Badu	143768.mp3	alternative
The_Cardigans	148880.mp3	alternative
Rammstein	16144.mp3	alternative
Jimmy_Eat_World	161986.mp3	alternative
Bedouin_Soundclash	200394.mp3	alternative
Kate_Nash	2037278.mp3	alternative
Tom_Petty_And_The_Heartbreakers	230674.mp3	alternative
Blackalicious	231664.mp3	alternative
Mastodon	2439818.mp3	alternative
Minus_The_Bear	2442045.mp3	alternative
Tom_Petty	2894679.mp3	alternative
Emiliana_Torrini	2936813.mp3	alternative
The_Go-Gos	305003.mp3	alternative
Rev_Theory	3095679.mp3	alternative
Casting_Crowns	3110842.mp3	alternative
Phil_Wickham	3111888.mp3	alternative
G_Love__Special_Sauce	3189234.mp3	alternative
Savage_Garden	3190064.mp3	alternative
