De-Phazz	104553.mp3	a_dynamic_female_vocal
De-Phazz	104553.mp3	a_slow_moving_bass_line
De-Phazz	104553.mp3	a_tight_kick_sound
De-Phazz	104553.mp3	alternative
De-Phazz	104553.mp3	danceable_beats
De-Phazz	104553.mp3	easy_listening
De-Phazz	104553.mp3	electronic
De-Phazz	104553.mp3	electronica
De-Phazz	104553.mp3	jazz
De-Phazz	104553.mp3	smooth_jazz
De-Phazz	104553.mp3	use_of_modal_harmonies
Foxy	104857.mp3	a_vocal-centric_aesthetic
Foxy	104857.mp3	an_electric_guitar_solo
Foxy	104857.mp3	classic_soul_qualities
Foxy	104857.mp3	dance
Foxy	104857.mp3	disco
Foxy	104857.mp3	extensive_vamping
Foxy	104857.mp3	funk
Foxy	104857.mp3	groove_based_composition
Foxy	104857.mp3	heavy_use_of_vocal_harmonies
Foxy	104857.mp3	intricate_melodic_phrasing
Foxy	104857.mp3	latin
Foxy	104857.mp3	minor_key_tonality
Foxy	104857.mp3	mixed_acoustic_and_electric_instrumentation
Foxy	104857.mp3	paired_vocal_harmony
Foxy	104857.mp3	pop
Peaches__Herb	1077705.mp3	a_vocal-centric_aesthetic
Peaches__Herb	1077705.mp3	classic_soul_qualities
Peaches__Herb	1077705.mp3	dance
Peaches__Herb	1077705.mp3	disco
Peaches__Herb	1077705.mp3	electric_guitar_riffs
Peaches__Herb	1077705.mp3	electronic
Peaches__Herb	1077705.mp3	electronica
Peaches__Herb	1077705.mp3	funk
Peaches__Herb	1077705.mp3	groove_based_composition
Peaches__Herb	1077705.mp3	minor_key_tonality
Peaches__Herb	1077705.mp3	oldies
Peaches__Herb	1077705.mp3	paired_vocal_harmony
Peaches__Herb	1077705.mp3	pop
Peaches__Herb	1077705.mp3	rb
Gorillaz	108811.mp3	a_vocal-centric_aesthetic
Gorillaz	108811.mp3	alternative
Gorillaz	108811.mp3	basic_rock_song_structures
Gorillaz	108811.mp3	electronic
Gorillaz	108811.mp3	electronica_influences
Gorillaz	108811.mp3	extensive_vamping
Gorillaz	108811.mp3	mild_rhythmic_syncopation
Gorillaz	108811.mp3	minor_key_tonality
Gorillaz	108811.mp3	paired_vocal_harmony
Gorillaz	108811.mp3	repetitive_melodic_phrasing
Cut_Copy	108959.mp3	a_tight_kick_sound
Cut_Copy	108959.mp3	alternative
Cut_Copy	108959.mp3	dance
Cut_Copy	108959.mp3	electro
Cut_Copy	108959.mp3	electronic
Cut_Copy	108959.mp3	electronica
Cut_Copy	108959.mp3	electronica_influences
Cut_Copy	108959.mp3	festival
Cut_Copy	108959.mp3	pop
Cut_Copy	108959.mp3	prevalent_use_of_groove
Cut_Copy	108960.mp3	a_tight_kick_sound
Cut_Copy	108960.mp3	alternative
Cut_Copy	108960.mp3	dance
Cut_Copy	108960.mp3	disco_influences
Cut_Copy	108960.mp3	electro
Cut_Copy	108960.mp3	electronic
Cut_Copy	108960.mp3	electronica
Cut_Copy	108960.mp3	electronica_influences
Cut_Copy	108960.mp3	festival
Cut_Copy	108960.mp3	pop
Cut_Copy	108960.mp3	prevalent_use_of_groove
Cut_Copy	108960.mp3	rock
Cut_Copy	108960.mp3	use_of_tonal_harmonies
Cut_Copy	108962.mp3	a_clear_focus_on_recording_studio_production
Cut_Copy	108962.mp3	a_subtle_use_of_vocal_harmony
Cut_Copy	108962.mp3	a_vocal-centric_aesthetic
Cut_Copy	108962.mp3	alternative
Cut_Copy	108962.mp3	basic_rock_song_structures
Cut_Copy	108962.mp3	dance
Cut_Copy	108962.mp3	disco
Cut_Copy	108962.mp3	electro
Cut_Copy	108962.mp3	electronic
Cut_Copy	108962.mp3	electronica
Cut_Copy	108962.mp3	festival
Cut_Copy	108962.mp3	groove_based_composition
Cut_Copy	108962.mp3	major_tonality
Cut_Copy	108962.mp3	mild_rhythmic_syncopation
Cut_Copy	108962.mp3	pop
Cut_Copy	108962.mp3	rock
Cut_Copy	108962.mp3	thru_composed_melodic_style
Cut_Copy	108965.mp3	a_vocal-centric_aesthetic
Cut_Copy	108965.mp3	dance
Cut_Copy	108965.mp3	disco
Cut_Copy	108965.mp3	disco_influences
Cut_Copy	108965.mp3	electro
Cut_Copy	108965.mp3	electronic
Cut_Copy	108965.mp3	electronica
Cut_Copy	108965.mp3	electronica_influences
Cut_Copy	108965.mp3	festival
Cut_Copy	108965.mp3	intricate_melodic_phrasing
Cut_Copy	108965.mp3	minor_key_tonality
Cut_Copy	108965.mp3	paired_vocal_harmony
Cut_Copy	108965.mp3	pop
The_Cure	109383.mp3	a_dynamic_male_vocal
The_Cure	109383.mp3	a_subtle_use_of_vocal_harmony
The_Cure	109383.mp3	a_vocal-centric_aesthetic
The_Cure	109383.mp3	alternative
The_Cure	109383.mp3	classic_rock
The_Cure	109383.mp3	dance
The_Cure	109383.mp3	electric_rock_instrumentation
The_Cure	109383.mp3	minor_key_tonality
The_Cure	109383.mp3	pop
The_Cure	109383.mp3	punk_influences
The_Cure	109383.mp3	rock
DJ_Shadow	1101.mp3	a_dry_recording_sound
DJ_Shadow	1101.mp3	a_slow_moving_bass_line
DJ_Shadow	1101.mp3	a_tight_kick_sound
DJ_Shadow	1101.mp3	alternative
DJ_Shadow	1101.mp3	dance
DJ_Shadow	1101.mp3	danceable_beats
DJ_Shadow	1101.mp3	east_coast_rap_roots
DJ_Shadow	1101.mp3	electro
DJ_Shadow	1101.mp3	electronic
DJ_Shadow	1101.mp3	electronica
DJ_Shadow	1101.mp3	electronica_influences
DJ_Shadow	1101.mp3	hip_hop
DJ_Shadow	1101.mp3	the_use_of_chordal_patterning
DJ_Shadow	1101.mp3	trippy_soundscapes
Lindsay_Lohan	111548.mp3	a_subtle_use_of_vocal_harmony
Lindsay_Lohan	111548.mp3	a_vocal-centric_aesthetic
Lindsay_Lohan	111548.mp3	dance
Lindsay_Lohan	111548.mp3	electric_guitar_riffs
Lindsay_Lohan	111548.mp3	electronica_influences
Lindsay_Lohan	111548.mp3	extensive_vamping
Lindsay_Lohan	111548.mp3	groove_based_composition
Lindsay_Lohan	111548.mp3	mild_rhythmic_syncopation
Lindsay_Lohan	111548.mp3	minor_key_tonality
Lindsay_Lohan	111548.mp3	pop
Lindsay_Lohan	111548.mp3	pop_rock_qualities
Lindsay_Lohan	111548.mp3	repetitive_melodic_phrasing
Lindsay_Lohan	111548.mp3	rock
The_Human_League	11164.mp3	a_subtle_use_of_vocal_harmony
The_Human_League	11164.mp3	a_vocal-centric_aesthetic
The_Human_League	11164.mp3	adult_contemporary
The_Human_League	11164.mp3	alternative
The_Human_League	11164.mp3	classic_rock
The_Human_League	11164.mp3	dance
The_Human_League	11164.mp3	easy_listening
The_Human_League	11164.mp3	electro
The_Human_League	11164.mp3	electronic
The_Human_League	11164.mp3	electronica
The_Human_League	11164.mp3	major_tonality
The_Human_League	11164.mp3	melodic_songwriting
The_Human_League	11164.mp3	mild_rhythmic_syncopation
The_Human_League	11164.mp3	oldies
The_Human_League	11164.mp3	pop
The_Human_League	11164.mp3	rock
KNaan	1138002.mp3	a_dry_recording_sound
KNaan	1138002.mp3	acoustic_guitar
KNaan	1138002.mp3	danceable_beats
KNaan	1138002.mp3	east_coast_rap_roots
KNaan	1138002.mp3	electronica_influences
KNaan	1138002.mp3	festival
KNaan	1138002.mp3	great_lyrics
KNaan	1138002.mp3	hip_hop
KNaan	1138002.mp3	live
KNaan	1138002.mp3	trippy_soundscapes
KNaan	1138012.mp3	a_dry_recording_sound
KNaan	1138012.mp3	a_slow_moving_bass_line
KNaan	1138012.mp3	alternative
KNaan	1138012.mp3	dance
KNaan	1138012.mp3	east_coast_rap_roots
KNaan	1138012.mp3	electronica_influences
KNaan	1138012.mp3	festival
KNaan	1138012.mp3	hip_hop
KNaan	1138012.mp3	live
KNaan	1138012.mp3	reggae
Jem	1144359.mp3	a_subtle_use_of_vocal_harmony
Jem	1144359.mp3	a_vocal-centric_aesthetic
Jem	1144359.mp3	acoustic_rhythm_guitars
Jem	1144359.mp3	alternative
Jem	1144359.mp3	basic_rock_song_structures
Jem	1144359.mp3	easy_listening
Jem	1144359.mp3	electronic
Jem	1144359.mp3	electronica_influences
Jem	1144359.mp3	extensive_vamping
Jem	1144359.mp3	folk
Jem	1144359.mp3	groove_based_composition
Jem	1144359.mp3	intricate_melodic_phrasing
Jem	1144359.mp3	major_tonality
Jem	1144359.mp3	melodic_songwriting
Jem	1144359.mp3	mixed_acoustic_and_electric_instrumentation
Jem	1144359.mp3	pop
Jem	1144359.mp3	prominent_percussion
Jem	1144359.mp3	repetitive_melodic_phrasing
Jem	1144359.mp3	rock
Jem	1144359.mp3	romantic_lyrics
New_Order	1152627.mp3	a_subtle_use_of_vocal_harmony
New_Order	1152627.mp3	a_vocal-centric_aesthetic
New_Order	1152627.mp3	alternative
New_Order	1152627.mp3	basic_rock_song_structures
New_Order	1152627.mp3	electric_rhythm_guitars
New_Order	1152627.mp3	electro
New_Order	1152627.mp3	electronic
New_Order	1152627.mp3	electronica
New_Order	1152627.mp3	electronica_influences
New_Order	1152627.mp3	extensive_vamping
New_Order	1152627.mp3	minor_key_tonality
New_Order	1152627.mp3	pop
New_Order	1152627.mp3	repetitive_melodic_phrasing
New_Order	1152627.mp3	rock
Justice	1156930.mp3	a_highly_synthetic_sonority
Justice	1156930.mp3	alternative
Justice	1156930.mp3	christian
Justice	1156930.mp3	dance
Justice	1156930.mp3	danceable_beats
Justice	1156930.mp3	disco
Justice	1156930.mp3	electro
Justice	1156930.mp3	electronic
Justice	1156930.mp3	electronica
Justice	1156930.mp3	electronica_influences
Justice	1156930.mp3	festival
Justice	1156930.mp3	funk
Justice	1156930.mp3	pop
Justice	1156930.mp3	use_of_modal_harmonies
Robin_Thicke	1157281.mp3	a_vocal-centric_aesthetic
Robin_Thicke	1157281.mp3	acoustic_sonority
Robin_Thicke	1157281.mp3	heavy_use_of_vocal_harmonies
Robin_Thicke	1157281.mp3	mild_rhythmic_syncopation
Robin_Thicke	1157281.mp3	minor_key_tonality
Robin_Thicke	1157281.mp3	modern_rb_stylings
Robin_Thicke	1157281.mp3	paired_vocal_harmony
Robin_Thicke	1157281.mp3	pop
Robin_Thicke	1157281.mp3	rb
Robin_Thicke	1157281.mp3	rock
Robin_Thicke	1157281.mp3	string_section_beds
Ashanti	117005.mp3	a_clear_focus_on_recording_studio_production
Ashanti	117005.mp3	a_vocal-centric_aesthetic
Ashanti	117005.mp3	acoustic_rhythm_piano
Ashanti	117005.mp3	dance
Ashanti	117005.mp3	electric_piano
Ashanti	117005.mp3	electronic
Ashanti	117005.mp3	extensive_vamping
Ashanti	117005.mp3	heartbreaking_lyrics
Ashanti	117005.mp3	hip_hop
Ashanti	117005.mp3	minor_key_tonality
Ashanti	117005.mp3	modern_rb_stylings
Ashanti	117005.mp3	pop
Ashanti	117005.mp3	rb
Ashanti	117005.mp3	rock
Ashanti	117005.mp3	vocal_harmonies
3_Doors_Down	117012.mp3	a_subtle_use_of_vocal_harmony
3_Doors_Down	117012.mp3	a_vocal-centric_aesthetic
3_Doors_Down	117012.mp3	acoustic_rhythm_guitars
3_Doors_Down	117012.mp3	alternative
3_Doors_Down	117012.mp3	classic_rock
3_Doors_Down	117012.mp3	country_influences
3_Doors_Down	117012.mp3	electric_piano
3_Doors_Down	117012.mp3	festival
3_Doors_Down	117012.mp3	hard_rock
3_Doors_Down	117012.mp3	heartbreaking_lyrics
3_Doors_Down	117012.mp3	minor_key_tonality
3_Doors_Down	117012.mp3	mixed_acoustic_and_electric_instrumentation
3_Doors_Down	117012.mp3	pop_rock_qualities
3_Doors_Down	117012.mp3	rock
Shelby_Lynne	117351.mp3	acoustic_rhythm_guitars
Shelby_Lynne	117351.mp3	acoustic_sonority
Shelby_Lynne	117351.mp3	blues
Shelby_Lynne	117351.mp3	country
Shelby_Lynne	117351.mp3	country_influences
Shelby_Lynne	117351.mp3	festival
Shelby_Lynne	117351.mp3	heartbreaking_lyrics
Shelby_Lynne	117351.mp3	major_tonality
Shelby_Lynne	117351.mp3	rock
Shelby_Lynne	117351.mp3	subtle_use_of_acoustic_piano
Aaron_Shust	1173978.mp3	a_dynamic_male_vocal
Aaron_Shust	1173978.mp3	a_subtle_use_of_vocal_harmony
Aaron_Shust	1173978.mp3	acoustic_rhythm_guitars
Aaron_Shust	1173978.mp3	acoustic_rhythm_piano
Aaron_Shust	1173978.mp3	christian
Aaron_Shust	1173978.mp3	extensive_vamping
Aaron_Shust	1173978.mp3	folk_influences
Aaron_Shust	1173978.mp3	major_tonality
Aaron_Shust	1173978.mp3	prominent_organ
